,SAVSNET_consult_id,SAVSNET MPC,Consult_date,Species,All_Chemicals,Chemical,chemical,Disease,disease,vaccines,vacc,simple_chem,Simple_chem,year,month
824,2229294,other_healthy,28-09-2016 17:09,cat,,,,"['neoplasia', 'renal disease']","['neoplasia', '-heart disease', 'renal disease']",,,['-heart'],,2016,September
1994,5000210,gastroenteric,09-04-2018 12:55,dog,['Intranasal 2'],,,"['pain', 'vomit', 'vomiting']","['pain', 'vomit', 'vomiting']",,,"['Intranasal 2', '2d - disc']",['Intranasal 2'],2018,April
915,2742370,other_unwell,02-01-2017 15:02,dog,['hibiscrub/salt'],['hibiscrub/salt'],"['hibiscrub/salt', 'kwik']",['infection'],['infection'],,,['hler nail'],,2017,January
718,3629457,other_healthy,16-09-2017 13:12,dog,,,,"['diarrhoea', 'vomiting']","['diarrhoea', 'vomiting']",,,,,2017,September
1352,4464670,other_healthy,05-02-2018 16:17,dog,,,,['Vomiting'],['Vomiting'],,,['coploughing'],,2018,February
742,2168780,other_unwell,15-09-2016 15:25,dog,,,['arear'],"['rash', 'erythema']","['rash', 'erythema', 'pyodermia']",,,,,2016,September
3491,6579628,tumour,22-08-2019 17:32,unknown,['Iodine am'],,['ibo'],"['thyroid adenocarcinoma', 'diarrhoea', 'Vomiting', 'neoplasia']","['thyroid adenocarcinoma', 'chronic diarrhoea', 'diarrhoea', 'Vomiting', 'neoplasia']",,,"['Iodine am', 'ibo']",['Iodine am'],2019,August
1421,2396069,other_unwell,11-03-2016 19:09,dog,['Fluorosceine'],['Fluorosceine'],['Fluorosceine'],"['droop', 'mucopurulent', 'conjunctivitis', 'NB', 'eyelid', 'blepharospasm']","['droop', 'mucopurulent', 'conjunctivitis', 'NB', 'eyelid', 'blepharospasm']",,,,,2016,March
2912,1824650,vaccination,07-02-2016 09:18,dog,['lepto4'],['lepto4'],['lepto4'],"['hernia', 'weight gain - unusual', 'Cough', 'eating dry grain']","['hernia', 'weight gain - unusual', 'Cough', 'eating dry grain']","['Nobivac', 'Kennel cough vaccine', 'Nobivaclepto4']",nobivac kc lepto4,['Intranasal 4 week - 2nd lepto4'],,2016,February
115,622730,pruritus,18-09-2015 19:00,unknown,,,['bordelrine'],"['tear duct', 'crusting']","['tear duct', 'crusting', 'neuroma', 'ventral abdomen - still']",['Rabies vaccine'],rv,['conjucntivitus'],,2015,September
857,1599697,kidney_disease,13-05-2016 17:59,dog,['Intranasal 1 week'],,['Leu'],,,,,['Intranasal 1 week'],['Intranasal 1 week'],2016,May
1365,6013384,trauma,23-04-2019 15:09,dog,,,,"['arthritis', 'Pain', 'pain']","['arthritis', 'Pain', 'pain']",,,['questioningly'],,2019,April
1047,4849574,pruritus,08-03-2018 18:20,dog,,,,"['allergy', 'bleeding', 'itchy']","['allergy', 'bleeding', 'itchy']",['Rabies vaccine'],rv,,,2018,March
1784,2042011,gastroenteric,18-08-2016 11:15,dog,,,,"['diarrhoea', 'eating grass', 'lethargy', 'vomiting', 'skin tent']","['diarrhoea', 'eating grass', 'lethargy', 'vomiting', 'skin tent']",,,['feal'],,2016,August
475,642367,trauma,25-09-2015 12:01,dog,"['aspartate', 'glutamate-oxaloacetate', 'Non-steroidal anti-inflammatory']","['aspartate', 'glutamate-oxaloacetate']","['aspartate', 'glutamate-oxaloacetate']","['swelling', 'sore', 'lame']","['swelling', 'sore', 'lame']",['Non-steroidal anti-inflammatory drug'],nsaid,['Non-steroidal anti-inflammatory'],['Non-steroidal anti-inflammatory'],2015,September
1279,1805419,vaccination,28-06-2016 17:16,dog,"['Intranasal 1 year', 'nobivacdhp', 'Nobivaclepto4']","['Nobivaclepto4', 'nobivacdhp']","['gentle/soft', 'Nobivaclepto4', 'gaine', 'lungs/airways', 'nobivacdhp']",['Cough'],['Cough'],"['Nobivacdhp', 'Nobivaclepto4', 'Kennel cough vaccine']",dhp l4 kc,"['Intranasal 1 year', 'gassy fluid']",['Intranasal 1 year'],2016,June
706,1036993,other_healthy,01-10-2016 11:18,dog,['Iodine think Intra-thoracic is a'],,,,,,,['Iodine think Intra-thoracic is a'],['Iodine think Intra-thoracic is a'],2016,October
3794,3108425,other_unwell,05-08-2017 16:48,dog,,,,"['Green Diarrhoea', 'green diarrhoea']","['Green Diarrhoea', 'green diarrhoea']",,,,,2017,August
527,612436,pruritus,16-09-2015 10:29,dog,,,,['MP'],['MP'],,,,,2015,September
602,2314866,pruritus,17-10-2016 17:15,dog,['Intranasal 4 days'],,,"['alopecia', 'anus bulging']","['alopecia', 'anal sac Vomiting', 'anus bulging']",,,['Intranasal 4 days'],['Intranasal 4 days'],2016,October
3405,4533941,other_healthy,23-05-2018 17:08,unknown,,,,,,,,,,2018,May
2355,2025411,kidney_disease,15-08-2016 12:52,cat,,,,"['kidney disease', 'skin tent', 'kidney failure', 'seizures']","['kidney disease', 'skin tent', 'kidney failure', 'seizures']",,,['tableted'],,2016,August
1696,5961045,other_healthy,04-09-2019 10:04,dog,,,,"['muscle wastage', 'calculus', 'pain', 'lame']","['muscle wastage', 'calculus', 'pain', 'lame']",,,,,2019,September
4169,4267821,post_op,03-03-2018 11:11,dog,['Intranasal 1 week'],,,,,,,"['tmrw', 'Intranasal 1 week']",['Intranasal 1 week'],2018,March
4303,3766475,other_unwell,19-10-2017 09:55,dog,['Intranasal 1 week'],,"['ornithosauria', 'scaby', 'CLX']",['Skin infection'],"['Hair at EAM- puller', 'Skin infection']",,,"['Intranasal 1 week', 'CLX']",['Intranasal 1 week'],2017,October
2990,6226654,other_healthy,06-11-2019 09:52,dog,,,,"['P.', 'mastitis', 'vulva']","['P.', 'mastitis', 'vulva']",,,,,2019,November
92,5185084,trauma,10-11-2018 15:30,dog,['Nonsteroidal antiinflammatory drugs'],,,"['pain', 'skin lesion']","['pain', 'skin lesion']",,,['Nonsteroidal antiinflammatory drugs'],['Nonsteroidal antiinflammatory drugs'],2018,November
321,3392595,gastroenteric,20-07-2017 16:47,dog,,,"['proline', 'dull/lethargic/off']","['diarrhoea', 'dehydration']","['diarrhoea', 'dehydration']",,,['fluid/gas Intranasal intestine'],,2017,July
2879,336104,gastroenteric,02-06-2015 11:09,dog,,,,"['irritation', 'diarrhoea', 'TN', 'vomiting']","['irritation', 'diarrhoea', 'TN', 'vomiting']",,,,,2015,June
2558,1905678,other_unwell,19-07-2016 16:25,cat,"['Intranasal 1 day', 'Nonsteroidal antiinflammatory drugs ,']",,['inbe'],['Pododermatitis aseptica diffusa'],"['Vomiting lilt', 'Pododermatitis aseptica diffusa']",,,"['Intranasal 1 day', 'Nonsteroidal antiinflammatory drugs ,']","['Intranasal 1 day', 'Nonsteroidal antiinflammatory drugs ,']",2016,July
15,6643874,tumour,09-06-2019 09:55,dog,,,,"['swelling', 'infection', 'Flare']","['swelling', 'infection', 'callus', 'Flare']",,,,,2019,June
4191,6697329,other_unwell,18-09-2019 16:27,dog,,,['Pu/PD'],['Weight loss'],"['80bpm', 'Weight loss']",,,,,2019,September
1217,6487389,vaccination,08-05-2019 10:30,dog,['Intranasal 2 week'],,"['fine', 'shampoo']","['alopecia', 'sneeze', 'erythema']","['alopecia', 'sneeze', 'erythema']",['Rabies vaccine'],rv,['Intranasal 2 week'],['Intranasal 2 week'],2019,May
2802,3260457,vaccination,17-06-2017 10:17,dog,"['flea/worming', 'nobivacdhp', 'Nobivaclepto4']","['flea/worming', 'nobivacdhp', 'Nobivaclepto4']","['flea/worming', 'nobivacdhp', 'marchpane', 'Nobivaclepto4']",['Cough'],['Cough'],"['Nobivaclepto4', 'Nobivacdhp', 'Kennel cough vaccine']",l4 dhp kc,['water'],,2017,June
169,5742688,other_unwell,16-02-2019 11:29,cat,,,['BVM'],['Vomiting'],"['bladder Vomiting', 'Vomiting']",,,['BVM'],,2019,February
3652,1432397,other_unwell,04-06-2016 18:13,dog,"['aspartate', 'glutamate-oxaloacetate']","['aspartate', 'glutamate-oxaloacetate']","['aspartate', 'glutamate-oxaloacetate']",,,['Metacam meloxicam'],metacam,"['puttier', 'exctly']",,2016,June
2460,4361788,other_unwell,04-03-2018 09:28,dog,,,['Fine'],"['Vomiting', 'tumors', 'Diarrhea', 'inflammation']","['Vomiting', 'histiocyte', 'tumors', 'Diarrhea', 'Intra-thoracic', 'inflammation']",,,['Fine'],,2018,March
3580,1358500,gastroenteric,21-03-2016 17:47,cat,,,,"['nausea', 'truama/injury', 'Vomiting']","['nausea', 'truama/injury', 'throat', 'Vomiting']",,,,,2016,March
1626,4623114,other_unwell,18-06-2018 15:30,dog,['Thyroxine'],['Thyroxine'],"['Thyroxine', 'gaine', 'palp/manip']",['weight loss'],['weight loss'],"['Metacam meloxicam', 'Rabies vaccine']",metacam rv,['Thyroxine'],['Thyroxine'],2018,June
2254,2653165,pruritus,01-10-2017 10:39,dog,['Intranasal 2 week'],,,"['dermatitis', 'pulmonary fibrosis', 'erythema', 'itchy']","['dermatitis', 'anus', 'pulmonary fibrosis', 'flaky scab', 'lung field', 'rubbing Intra-thoracic', 'erythema', 'itchy', 'Intra-thoracic']",,,['Intranasal 2 week'],['Intranasal 2 week'],2017,October
2803,6833661,vaccination,19-10-2019 13:26,dog,"['nobivacdhp', 'Nobivaclepto4', 'Phosphorous Intranasal']","['nobivacdhp', 'Nobivaclepto4']","['Assessment/dDx', 'nobivacdhp', 'Nobivaclepto4']","['arrhythmias', 'Cough']","['nose oka', 'arrhythmias', 'Cough']","['Nobivacdhp', 'Nobivaclepto4', 'Kennel cough vaccine']",dhp l4 kcv,['Phosphorous Intranasal'],['Phosphorous Intranasal'],2019,October
4401,954726,vaccination,18-12-2015 10:59,dog,,,['Fine'],,,,,['Fine'],,2015,December
2531,5526462,other_healthy,29-12-2018 10:06,dog,,,,"['adenitis', 'pruritus', 'erythema']","['adenitis', 'pruritus', 'erythema']",,,,,2018,December
1653,2055839,other_healthy,22-08-2016 10:46,dog,['Metabolizable'],,['starriness'],"['abdominal mass', 'tumour', 'bleeding']","['abdominal mass', 'tumour', 'Intra-thoracic', 'bleeding']",,,['Metabolizable'],['Metabolizable'],2016,August
1015,6040076,other_unwell,29-04-2019 15:25,cat,"['Iodine think Intra-thoracic', ""Iodine have n't tried""]",,['hrt/resps'],['wheeze'],"['wheeze', 'dropsy']",,,"['Iodine think Intra-thoracic', ""Iodine have n't tried""]","['Iodine think Intra-thoracic', ""Iodine have n't tried""]",2019,April
1502,2228624,trauma,28-09-2016 16:11,cat,['Intranasal 1 week'],,['invein'],"['abscessation', 'weight loss']","['abscessation', 'weight loss']",,,"['tablet', 'Intranasal 1 week']",['Intranasal 1 week'],2016,September
1212,6624582,other_unwell,09-02-2019 17:31,dog,,,"['absi', 'crystallurgy']",['hematuria'],['hematuria'],,,,,2019,February
67,3444096,trauma,08-02-2017 14:53,dog,['saline'],,,['Pododermatitis aseptica diffusa - scuffed'],['Pododermatitis aseptica diffusa - scuffed'],,,['saline'],['saline'],2017,February
3797,3160611,trauma,22-05-2017 13:04,dog,,,['formalazine'],['trauma'],"['Weight gain - overwove', 'Intra-thoracic bleed - clipped', 'trauma']",,,,,2017,May
3988,6529880,trauma,08-12-2019 19:28,dog,,,,,,,,,,2019,December
387,5073850,vaccination,18-09-2018 18:18,dog,"['nobivacdhp', 'Nobivaclepto4']","['nobivacdhp', 'Nobivaclepto4']","['A090A01', 'nobivacdhp', 'Nobivaclepto4', 'bran flakes \xa0Every Other Day']","['chest No abnormality', 'CE', 'Cough']","['chest No abnormality', 'CE', 'Cough', 'heart No abnormality']","['Nobivacdhp', 'Nobivaclepto4', 'Kennel cough vaccine']",dhp l4 kc,['bran flakes \xa0'],,2018,September
1397,3313425,vaccination,07-01-2017 09:37,cat,,,,['arrhythmia'],['arrhythmia'],,,,,2017,January
1888,6514697,vaccination,08-09-2019 10:50,cat,,,"['trica', 'P/U-P/D']",['weight gain'],['weight gain'],['Nobivac tricat'],tricat,,,2019,September
182,770435,other_healthy,11-02-2015 15:44,cat,,,"['fine', 'T=38.8C']","['chest No abnormality', 'Pain']","['licking lip', 'chest No abnormality', 'Pain']",['Metacam meloxicam'],metacam,['pharyngeal/oesophageal'],,2015,February
3830,5687877,vaccination,02-04-2019 19:03,cat,,,['pu/pd'],"['skin tent', 'Weight loss']","['skin tent', 'Weight loss', 'weight loss - advised']",,,,,2019,April
756,2789454,gastroenteric,13-02-2017 16:18,dog,,,,"['diarrhoea', 'sore', 'Vomiting']","['diarrhoea', 'sore', 'Vomiting']",,,"['scavenge', 'bile only .']",,2017,February
2167,6460252,trauma,30-07-2019 15:24,dog,['Nonsteroidal antiinflammatory drugs'],,,"['periodontal disease', 'spasm']","['thoracic lumbar spine', 'periodontal disease', 'spasm']",,,"['toilet', 'Nonsteroidal antiinflammatory drugs']",['Nonsteroidal antiinflammatory drugs'],2019,July
176,2703709,vaccination,23-01-2017 10:38,dog,,,['snappinig/chattering movements'],"['Club', 'Pain']","['Club', 'Pain']",,,,,2017,January
521,3109761,other_unwell,05-08-2017 18:27,dog,"['Calcium', 'sat-']",['Calcium'],"['Calcium', 'pyo/pancreatitis', 'furtjher vomiting', 'sat-']","['diarrhoea', 'Congenital articular rigidity']","['diarrhoea', 'Congenital articular rigidity']",,,"[""Calcium n't"", 'Sat', 'sat-']",['sat-'],2017,August
2141,2440308,vaccination,15-11-2016 10:10,dog,"['nobivacdhp', 'Nobivaclepto4']","['nobivacdhp', 'Nobivaclepto4']","['nobivacdhp', 'Nobivaclepto4']",,"['Intra-thoracic', 'abdominal papulation']","['Nobivacdhp', 'Nobivaclepto4']",dhp l4,,,2016,November
313,6128189,other_healthy,20-05-2019 10:15,cat,['Intranasal 7'],,"['dehydrate', 'benzophenothiazine', 'Ate', 'cuck']",['bite abscess'],['bite abscess'],['Metacam meloxicam'],metacam,"['Intranasal 7', 'benzophenothiazine', 'tablet', 'Ate breakfast']",['Intranasal 7'],2019,May
3791,6341273,other_unwell,07-05-2019 18:27,dog,"['Nonsteroidal antiinflammatory drugs , review 5-7d']",,,"['infection', 'lame']","['infection', 'lame']",,,"['Nonsteroidal antiinflammatory drugs , review 5-7d']","['Nonsteroidal antiinflammatory drugs , review 5-7d']",2019,May
3871,240216,other_unwell,11-03-2014 16:51,cat,,,,,,,,,,2014,March
284,1475408,other_unwell,15-04-2016 12:13,dog,"['Nonsteroidal antiinflammatory drugs to', 'Nonsteroidal antiinflammatory drugs )', 'chloramphenicol']",['chloramphenicol'],['chloramphenicol'],"['ulcer', 'edema']","['ulcer', 'edema']",,,"['Nonsteroidal antiinflammatory drugs to', 'Nonsteroidal antiinflammatory drugs )', 'chloramphenicol']","['Nonsteroidal antiinflammatory drugs to', 'Nonsteroidal antiinflammatory drugs )', 'chloramphenicol']",2016,April
910,1333978,other_healthy,16-03-2016 10:37,cat,,,,['lame'],['lame'],['Metacam meloxicam'],metacam,,,2016,March
624,5103047,trauma,25-09-2018 09:45,dog,"['Nonsteroidal antiinflammatory drugs', 'Nonsteroidal antiinflammatory drugs ,']",,"['bilati', '0730hrs']","['Empty Anal Glands', 'Vomiting nervous', 'Congenital articular rigidity']","['Empty Anal Glands', 'tremor', 'Vomiting nervous', 'Congenital articular rigidity']",['Rabies vaccine'],rv,"['bilati dark brown fluid', 'Nonsteroidal antiinflammatory drugs', 'Nonsteroidal antiinflammatory drugs ,']","['Nonsteroidal antiinflammatory drugs', 'Nonsteroidal antiinflammatory drugs ,']",2018,September
4032,907679,other_unwell,12-07-2015 15:09,cat,['tartar-adv'],,,"['optic nerve', 'gingivitis', 'conjunctivitis', 'eyelid', 'blepharospasm']","['optic nerve', 'gingivitis', 'conjunctivitis', 'eyelid', 'blepharospasm']",['Metacam meloxicam'],metacam,['tartar-adv'],['tartar-adv'],2015,July
1246,758570,other_healthy,29-10-2015 16:08,dog,,,,"['dysplasia pain', 'pain', 'Congenital articular rigidity']","['Intra-thoracic', 'dysplasia pain', 'pain', 'Congenital articular rigidity']",['Metacam meloxicam'],metacam,,,2015,October
1810,4964299,other_unwell,28-08-2018 15:31,dog,,,,"['diarrhoea', 'flatulence', 'vomiting']","['heart and chest sound', 'diarrhoea', 'flatulence', 'vomiting']",,,,,2018,August
3884,6339959,vaccination,07-05-2019 16:49,dog,,,"['microchiria', 'A502A01', 'test/quarantine']",,,,,,,2019,May
1556,6744366,other_healthy,30-09-2019 11:05,dog,['hibi'],['hibi'],['hibi'],"['Chronic Antigen infection', 'Empty Anal Glands', 'Ruptured Antigen abcess']","['Chronic Antigen infection', 'Empty Anal Glands', 'Ruptured Antigen abcess']",,,,,2019,September
1001,4741745,pruritus,13-07-2018 15:03,cat,['steroid'],['steroid'],['steroid'],"['excoriation', 'allergy dermatitis', 'itch']","['excoriation', 'allergy dermatitis', 'itch']",,,,,2018,July
1269,3136158,vaccination,15-05-2017 17:33,dog,"['nobivacdhp', 'Nobivaclepto4']","['nobivacdhp', 'Nobivaclepto4']","['nobivacdhp', 'Nobivaclepto4']","['Club', 'calculus']","['Club', 'calculus']","['Nobivacdhp', 'Nobivaclepto4']",dhp l4,,,2017,May
2394,2173089,vaccination,16-09-2016 11:39,dog,,,"['bilati', 'Hr140', 'bilati entropion']","['entropion', 'Cough', 'Otitis', 'cornea']","['entropion', 'Cough', 'Otitis', 'cornea']",['Kennel cough vaccine'],kc,,,2016,September
4010,5682020,other_healthy,02-04-2019 09:30,cat,['Non-steroidal anti-inflammatory for 3 days'],,,"['sore', 'pain', 'infection']","['healer', 'sore', 'pain', 'infection']",['Non-steroidal anti-inflammatory drug'],nsaid,"['tablet', 'Non-steroidal anti-inflammatory for 3 days']",['Non-steroidal anti-inflammatory for 3 days'],2019,April
3191,6608417,other_healthy,29-08-2019 17:33,dog,['Intranasal 1 week'],,['ornithosauria'],"['CE', 'atopy']","['CE', 'atopy', 'dropsy']",,,['Intranasal 1 week'],['Intranasal 1 week'],2019,August
3802,3115197,,05-10-2017 08:53,dog,"['Phosphorous', 'tartar']",,['milimiters'],"['pedunculated', 'vulva']","['pedunculated', 'vulva']",,,"['Phosphorous', 'tartar']","['Phosphorous', 'tartar']",2017,October
786,6561474,trauma,19-08-2019 16:42,cat,['Intranasal 1 week'],,,"['lame', 'trauma', 'Lameness', 'abscess', 'swelling']","['lame', 'trauma', 'Lameness', 'abscess', 'swelling']",,,"['Intranasal 1 week', 'Phosphorous : - Start meloid']",['Intranasal 1 week'],2019,August
3246,6822730,pruritus,17-10-2019 12:04,dog,,,['hydrolyst'],"['allergy/atopy', 'Flare of skin', 'allergies', 'erythema']","['allergy/atopy', 'Flare of skin', 'allergies', 'erythema']",,,['ectad'],,2019,October
2215,1707780,vaccination,06-07-2016 15:02,cat,,,['trica'],['hernia'],['hernia'],"['Nobivac tricat', 'Feline leukemia virus vaccine']",tricat felv,,,2016,July
487,3217875,vaccination,06-06-2017 18:10,cat,,,"['iritated', 'trica']","['pain', 'gingivitis', 'Feline leukemia virus']","['pain', 'gingivitis', 'Feline leukemia virus']","['Nobivac tricat', 'Feline leukemia virus vaccine']",tricat felv,,,2017,June
2915,2747062,other_unwell,02-02-2017 14:53,dog,['nobivacdhp'],['nobivacdhp'],"['teeth/gums Vomiting', 'nobivacdhp']","['Club', 'Vomiting']","['Club', 'Vomiting']",['Nobivacdhp'],dhp,,,2017,February
2401,767828,post_op,11-02-2015 09:43,chinchilla,,,,,['eating hay - explainer'],['Rabies vaccine'],rv,['brightener Intranasal'],,2015,February
2064,6464605,other_unwell,31-07-2019 10:46,dog,,,,"['pain', 'trauma', 'inflammation']","['secondary pyodermatitis', 'pain', 'trauma', 'inflammation']",,,['B12'],,2019,July
3766,5295729,respiratory,11-03-2018 14:48,dog,"['Inj synuclav', 'Oxygen', 'Intranasal 1 day']",['Oxygen'],['Oxygen'],"['Chest infection', 'cyanotic', 'pneumonia']","['Chest infection', 'cyanotic', 'diazoma', 'pneumonia']",['Rabies vaccine'],rv,"['Inj synuclav', 'Oxygen', 'diazoma', 'Intranasal 1 day']","['Inj synuclav', 'Intranasal 1 day']",2018,March
3634,1658880,other_unwell,26-05-2016 18:24,unknown,,,,['Vomiting'],"['bruise Vomiting', 'becap Vomiting', 'Vomiting']",,,['ruffled feather Intranasal consultation'],,2016,May
625,5426103,vaccination,12-03-2018 09:03,cat,,,['trica'],"['Feline leukemia virus 6hww01', 'diarrhoea', 'vomiting']","['Feline leukemia virus 6hww01', 'diarrhoea', 'vomiting']","['Nobivac tricat', 'Feline leukemia virus vaccine']",tricat felv,,,2018,March
2361,6652346,post_op,09-09-2019 09:41,unknown,['anti-inflammatories'],,,"['diarrhoea', 'inflammation', 'vomiting']","['diarrhoea', 'inflammation', 'vomiting']",,,['anti-inflammatories'],['anti-inflammatories'],2019,September
1842,4330224,vaccination,22-03-2018 19:21,dog,['Intranasal salty water'],,['Nobivaclepto4 A079A02/ \xa0'],"['small lipoma', 'Cough', 'lame', 'purulent']","['small lipoma', 'Cough', 'lame', 'purulent']","['Nobivaclepto4', 'Kennel cough vaccine']",l4 kc,['Intranasal salty water'],['Intranasal salty water'],2018,March
570,402187,other_unwell,05-01-2015 16:53,dog,['Intranasal 1 week'],,,"['tear prod', 'tear duct']","['tear prod', 'tear duct']",,,['Intranasal 1 week'],['Intranasal 1 week'],2015,January
3679,5804879,other_unwell,03-02-2019 12:10,dog,['Intranasal 1 week'],,['fine'],"['Vomiting', 'sore']","['Vomiting', 'sore', 'rubbing Intra-thoracic', 'Intra-thoracic', 'dropsy']",,,"['advsied', 'Intranasal 1 week']",['Intranasal 1 week'],2019,February
2552,2404403,gastroenteric,11-05-2016 15:15,dog,,,['gaine'],"['colitis', 'dehydration']","['colitis', 'dehydration']",,,,,2016,May
1755,5489385,gastroenteric,16-12-2018 19:27,cat,"['Intranasal 3-5', 'MNZ']",['MNZ'],['MNZ'],['pyrexic'],"['clear lungs', 'pyrexic', 'eating oka']",,,"['Intranasal 3-5', 'MNZ']","['Intranasal 3-5', 'MNZ']",2018,December
3249,1118416,vaccination,28-01-2016 11:37,dog,,,,"['flaky', 'Cough', 'itchy', 'Diarrhea']","['flaky', 'Cough', 'teeth', 'itchy', 'Intra-thoracic', 'Diarrhea']","['Kennel cough vaccine', 'Nobivaclepto4']",kc l4,,,2016,January
